chemical_code,chemical,items_2019,items_2020
0409010X0,Levodopa/carbidopa/entacapone,0,0
1309000X0,Eflornithine monohydrate chloride,0,0
0407020AF,Oxycodone hydrochloride/naloxone hydrochloride,0,0
0906011H0,Cod liver oil,0,0
200306005,DUMMY CHEMICAL SUBSTANCE 200306005,0,0
213000002,DUMMY CHEMICAL SUBSTANCE 213000002,0,0
228024080,DUMMY CHEMICAL SUBSTANCE 228024080,0,0
233002634,DUMMY CHEMICAL SUBSTANCE 233002634,0,0
230506005,DUMMY CHEMICAL SUBSTANCE 230506005,0,0
1309000P0,Cetrimide,0,0
0501040U0,Tobramycin,0,0
1404000AQ,Meningococcal B vaccine,0,0
232009020,DUMMY CHEMICAL SUBSTANCE 232009020,0,0
211200000,DUMMY CHEMICAL SUBSTANCE 211200000,0,0
1001050B0,Glucosamine sulfate (Rheumatic),0,0
0205051L0,Lisinopril,0,0
0101021B0,Alginic acid compound preparations,0,0
0702010G0,Estradiol,0,0
0408010AK,Perampanel,0,0
0101010G0,Co-magaldrox (Magnesium/aluminium hydroxide),0,0
0407041R0,Rizatriptan,0,0
0404000V0,Guanfacine,0,0
0202040C0,Co-amilozide (Amiloride hydrochloride/hydrochlorothiazide),0,0
0601023AH,Saxagliptin/metformin,0,0
0107040A0,Glyceryl trinitrate,0,0
0202010V0,Metolazone,0,0
0704020P0,Propiverine hydrochloride,0,0
190500000,Other preparations,0,0
1001010T0,Tiaprofenic acid,0,0
234522545,DUMMY CHEMICAL SUBSTANCE 234522545,0,0
1902070A0,Acetylcysteine,0,0
1803000A0,Other x-ray contrast media preparations,0,0
0408020D0,Clonazepam,0,0
0101010F0,Magnesium carbonate,0,0
1305030D0,Ustekinumab (Psoriasis),0,0
1310020J0,Econazole nitrate,0,0
0502010A0,Posaconazole,0,0
090602700,Other vitamin B compound preparations,0,0
0402010AD,Aripiprazole,95015,0
0501130R0,Nitrofurantoin,343045,0
0409020S0,Procyclidine hydrochloride,73204,0
1305020D0,Calcipotriol,93270,0
226026560,DUMMY CHEMICAL SUBSTANCE 226026560,2861,0
0402010H0,Flupentixol hydrochloride,2632,0
0904010H0,Gluten free bread,24622,0
1310030C0,Aciclovir,11183,0
0703010S0,Estradiol and nomegestrol,406,0
1312000C0,Aluminium chloride,4468,0
239410099,DUMMY CHEMICAL SUBSTANCE 239410099,1461,0
1304000S0,Fluticasone propionate (Topical),727,0
0401010D0,Clomethiazole edisilate,30,0
0402020Z0,Zuclopenthixol decanoate,2572,0
234634546,DUMMY CHEMICAL SUBSTANCE 234634546,115,0
090101100,Other oral iron preparations,1255,0
060602000,Other bisphosphonate and other preparations,31,0
238061080,DUMMY CHEMICAL SUBSTANCE 238061080,140,0
0304010AG,Ketotifen fumarate,601,0
234633646,DUMMY CHEMICAL SUBSTANCE 234633646,516,0
212700026,DUMMY CHEMICAL SUBSTANCE 212700026,181,0
0102000AK,Eluxadoline,5,0
1105000P0,Phenylephrine hydrochloride,16,0
236041063,DUMMY CHEMICAL SUBSTANCE 236041063,8,0
239441094,DUMMY CHEMICAL SUBSTANCE 239441094,193,0
213500001,DUMMY CHEMICAL SUBSTANCE 213500001,13,0
223060530,DUMMY CHEMICAL SUBSTANCE 223060530,37,0
210400004,DUMMY CHEMICAL SUBSTANCE 210400004,39,0
1404000U0,Yellow fever,9,0
229041090,DUMMY CHEMICAL SUBSTANCE 229041090,9,0
210706102,DUMMY CHEMICAL SUBSTANCE 210706102,2,0
1303000J0,Diphenhydramine hydrochloride,3,0
0503010D0,Efavirenz,0,0
238009580,DUMMY CHEMICAL SUBSTANCE 238009580,0,0
0202010B0,Bendroflumethiazide,0,0
0601023X0,Sitagliptin,0,0
0403010X0,Trazodone hydrochloride,0,0
0501015P0,Pivmecillinam hydrochloride,0,0
0106010E0,Ispaghula husk,0,0
0407020L0,Meptazinol hydrochloride,0,0
1106000AE,Travoprost,0,0
200402004,DUMMY CHEMICAL SUBSTANCE 200402004,0,0
0301040V0,Aclidinium bromide/formoterol,0,0
1202010T0,Triamcinolone acetonide,0,0
0204000V0,Timolol,0,0
190203000,Other homeopathic preparations,0,0
1104010S0,Prednisolone sodium phosphate,0,0
1001010K0,Indometacin,0,0
0408010U0,Primidone,0,0
0409010AB,Opicapone,0,0
1305010I0,Gamolenic acid,0,0
1306020C0,Co-cyprindiol (Cyprote acetate/ethinylestradiol),0,0
1103030C0,Aciclovir,0,0
0105010C0,Olsalazine sodium,0,0
0501021A0,Cefaclor,0,0
235033650,DUMMY CHEMICAL SUBSTANCE 235033650,0,0
0503040B0,Oseltamivir phosphate,0,0
0402010AE,Paliperidone,0,0
1404000N0,Rabies,0,0
1404000AM,"Humpapvirus(Type 6,11,16,18,31,33,45,52,58)",0,0
0109010R0,Other preparations for biliary disorders,0,0
238524085,DUMMY CHEMICAL SUBSTANCE 238524085,0,0
1002020L0,Guaifenesin,0,0
0803042T0,Abiraterone,0,0
1306010M0,Isotretinoin,0,0
0102000AK,Eluxadoline,0,0
210601002,DUMMY CHEMICAL SUBSTANCE 210601002,0,0
1501030D0,Atropine sulfate,0,0
0503031A0,Adefovir dipivoxil,0,0
1311040I0,Iodine,0,0
1404000AG,Rotavirus,0,0
0501030Y0,Tigecycline,0,0
0205010X0,Ambrisentan,0,0
210126001,DUMMY CHEMICAL SUBSTANCE 210126001,0,0
0801010S0,Melphalan,0,0
0902021N0,Potassium chloride,0,0
0801000T0,Mesna,0,0
1201010S0,Hydrogen peroxide,0,0
090401080,Gluten free/wheat free pasta,0,0
1501030D0,Atropine sulfate,0,0
0607020D0,Cetrorelix,0,0
0503010U0,Ritonavir,0,0
0902021G0,Glucose,0,0
1003020AE,Methyl salicylate/levomenthol,0,0
1302010K0,Lactic acid,0,0
0702020T0,Nystatin,0,0
030800000,Other aromatic inhalation preparations,0,0
233010530,DUMMY CHEMICAL SUBSTANCE 233010530,1,0
030800000,Other aromatic inhalation preparations,1,0
1305020I0,Coal tar and corticosteroid preparations,1,0
0407042F0,Clonidine hydrochloride,0,0
0405010P0,Orlistat,0,0
0601011P0,Insulin glulisine,0,0
0601023R0,Repaglinide,0,0
1502010AB,Mepivacaine hydrochloride,0,0
0402010K0,Levomepromazine maleate,0,0
0101010R0,Simeticone,0,0
239410099,DUMMY CHEMICAL SUBSTANCE 239410099,0,0
091102000,Other enzyme preparations 0911020,0,0
0408010D0,Oxcarbazepine,0,0
0203020F0,Disopyramide,0,0
120305000,Other treatment of dry mouth preparations,0,0
239448095,DUMMY CHEMICAL SUBSTANCE 239448095,0,0
090504100,Other zinc preparations,0,0
220550505,DUMMY CHEMICAL SUBSTANCE 220550505,0,0
238033580,DUMMY CHEMICAL SUBSTANCE 238033580,0,0
131003000,Other antiviral preparations,0,0
220517505,DUMMY CHEMICAL SUBSTANCE 220517505,0,0
1203040I0,Hydrogen peroxide,0,0
0205052AC,Olmesartan medoxomil/amlodipine/hydrochlorothiazide,0,0
0205052AD,Azilsartan medoxomil,0,0
220210005,DUMMY CHEMICAL SUBSTANCE 220210005,0,0
1201010AF,Ciprofloxacin/fluocinolone,0,0
0908010N0,Sodium benzoate,0,0
0504010U0,Proguanil hydrochloride with atovaquone,0,0
0601012U0,Protamine zinc insulin,0,0
1311050U0,Triclosan,0,0
224034040,DUMMY CHEMICAL SUBSTANCE 224034040,0,0
0601011R0,Insulin human,0,0
1201010S0,Hydrogen peroxide,0,0
1501030D0,Atropine sulfate,0,0
1404000AP,Meningococcal C vaccine,0,0
1202010P0,Sodium cromoglicate,0,0
0202030X0,Eplerenone,0,0
0403010X0,Trazodone hydrochloride,0,0
0408010N0,Phenobarbital,0,0
0301040X0,Tiotropium bromide/olodaterol,0,0
0803042K0,Goserelin acetate,0,0
0407041M0,Naratriptan hydrochloride,0,0
0408010AH,Lacosamide,0,0
231548015,DUMMY CHEMICAL SUBSTANCE 231548015,0,0
0503040B0,Oseltamivir phosphate,0,0
0208010W0,Tinzaparin sodium,0,0
238007080,DUMMY CHEMICAL SUBSTANCE 238007080,0,0
231560015,DUMMY CHEMICAL SUBSTANCE 231560015,0,0
200306002,DUMMY CHEMICAL SUBSTANCE 200306002,0,0
233507036,DUMMY CHEMICAL SUBSTANCE 233507036,0,0
233010030,DUMMY CHEMICAL SUBSTANCE 233010030,0,0
0309020H0,Glycerol,0,0
233556039,DUMMY CHEMICAL SUBSTANCE 233556039,0,0
0703010M0,Combined mestranol,0,0
214701000,DUMMY CHEMICAL SUBSTANCE 214701000,0,0
233002637,DUMMY CHEMICAL SUBSTANCE 233002637,0,0
235033650,DUMMY CHEMICAL SUBSTANCE 235033650,0,0
0905013P0,Magnesium lactate,0,0
0403040R0,Oxitriptan,0,0
0503010AH,Dolutegravir,0,0
0501070AC,Fidaxomicin,0,0
1310020Y0,Tolnaftate,0,0
0309020I0,Squill,0,0
220529505,DUMMY CHEMICAL SUBSTANCE 220529505,0,0
0302000N0,Fluticasone propionate (Inhalation),0,0
0501021L0,Cefalexin,0,0
0304010J0,Hydroxyzine hydrochloride,0,0
201200002,DUMMY CHEMICAL SUBSTANCE 201200002,0,0
210120001,DUMMY CHEMICAL SUBSTANCE 210120001,0,0
0402010J0,Haloperidol,0,0
212700001,DUMMY CHEMICAL SUBSTANCE 212700001,0,0
0403010N0,Imipramine hydrochloride,0,0
1203040E0,Chlorhexidine gluconate,0,0
0603020S0,Methylprednisolone,0,0
227029570,DUMMY CHEMICAL SUBSTANCE 227029570,0,0
231565015,DUMMY CHEMICAL SUBSTANCE 231565015,0,0
0704010M0,Indoramin,0,0
0101012B0,Sodium bicarbonate,0,0
090502100,Other phosphate supplement preparations,0,0
1307000F0,Glutaraldehyde,0,0
213000008,DUMMY CHEMICAL SUBSTANCE 213000008,0,0
0501110G0,Tinidazole,0,0
236056063,DUMMY CHEMICAL SUBSTANCE 236056063,0,0
090504100,Other zinc preparations,0,0
0501070M0,Fusidic acid,0,0
0601012G0,Insulin zinc suspension,0,0
235004550,DUMMY CHEMICAL SUBSTANCE 235004550,0,0
131003000,Other antiviral preparations,0,0
0601012U0,Protamine zinc insulin,0,0
0501013B0,Amoxicillin,0,0
0206020L0,Lercanidipine hydrochloride,0,0
0303020G0,Montelukast,0,0
0301020Q0,Tiotropium bromide,0,0
231507015,DUMMY CHEMICAL SUBSTANCE 231507015,0,0
200317000,DUMMY CHEMICAL SUBSTANCE 200317000,0,0
1202010Y0,Fluticasone propionate/azelastine hydrochloride (Nasal),0,0
0402010T0,Zuclopenthixol hydrochloride,0,0
212700004,DUMMY CHEMICAL SUBSTANCE 212700004,0,0
0704010M0,Indoramin,0,0
212700003,DUMMY CHEMICAL SUBSTANCE 212700003,0,0
0408010I0,Ethosuximide,0,0
239448099,DUMMY CHEMICAL SUBSTANCE 239448099,0,0
0607010B0,Bromocriptine,0,0
235033650,DUMMY CHEMICAL SUBSTANCE 235033650,0,0
0205051S0,Ramipril with calcium channel blocker,0,0
0906025P0,Riboflavin,0,0
0407010X0,Paracetamol combined preparations,0,0
212700024,DUMMY CHEMICAL SUBSTANCE 212700024,0,0
0205010N0,Minoxidil,0,0
0409030P0,Piracetam,0,0
233533536,DUMMY CHEMICAL SUBSTANCE 233533536,0,0
0904010AL,Low protein meals,0,0
1002010M0,Neostigmine bromide,0,0
0309020R0,Dextromethorphan hydrobrom compound prepartions,0,0
231530615,DUMMY CHEMICAL SUBSTANCE 231530615,0,0
1003010P0,Hyaluronidase,0,0
0901012K0,Iron dextran,0,0
200900001,DUMMY CHEMICAL SUBSTANCE 200900001,0,0
233002637,DUMMY CHEMICAL SUBSTANCE 233002637,0,0
0503010AE,Raltegravir,0,0
223012530,DUMMY CHEMICAL SUBSTANCE 223012530,0,0
0908010S0,Trientine dihydrochloride,0,0
1501030D0,Atropine sulfate,0,0
1310020Y0,Tolnaftate,0,0
0207030A0,Adrenaline,0,0
1310020D0,Benzoic acid,0,0
230553005,DUMMY CHEMICAL SUBSTANCE 230553005,0,0
1104020T0,Sodium cromoglicate,0,0
0409010N0,Co-careldopa (Carbidopa/levodopa),0,0
201200001,DUMMY CHEMICAL SUBSTANCE 201200001,0,0
0501015P0,Pivmecillinam hydrochloride,0,0
0402010S0,Promazine hydrochloride,0,0
200900009,DUMMY CHEMICAL SUBSTANCE 200900009,0,0
210112002,DUMMY CHEMICAL SUBSTANCE 210112002,0,0
236041065,DUMMY CHEMICAL SUBSTANCE 236041065,0,0
0307000C0,Acetylcysteine,0,0
0205051Z0,Perindopril arginine with diuretic,0,0
223039531,DUMMY CHEMICAL SUBSTANCE 223039531,0,0
0107010Z0,Zinc oxide,0,0
0704030G0,Potassium citrate,0,0
130802000,Other camouflage preparations,0,0
1302011M0,Liquid paraffin,0,0
239410097,DUMMY CHEMICAL SUBSTANCE 239410097,0,0
233548036,DUMMY CHEMICAL SUBSTANCE 233548036,0,0
040801020,Valproic acid,0,0
226029560,DUMMY CHEMICAL SUBSTANCE 226029560,0,0
239407098,DUMMY CHEMICAL SUBSTANCE 239407098,0,0
0704030J0,Sodium citrate,0,0
214701000,DUMMY CHEMICAL SUBSTANCE 214701000,0,0
1108010A0,Mercaptamine hydrochloride,0,0
0604011AD,Oestrogens conjugated with bazedoxifene,0,0
0101010U0,Sodium citrate,0,0
1202010P0,Sodium cromoglicate,0,0
235524055,DUMMY CHEMICAL SUBSTANCE 235524055,0,0
1001010AM,Dexibuprofen,0,0
0501090N0,Pyrazinamide,0,0
0403040X0,Mirtazapine,0,0
0406000B0,Betahistine hydrochloride,0,0
0604011G0,Estradiol,0,0
1304000F0,Betamethasone valerate,0,0
0407020AD,Oxycodone hydrochloride,0,0
231510015,DUMMY CHEMICAL SUBSTANCE 231510015,0,0
0409020C0,Trihexyphenidyl hydrochloride,0,0
0604011P0,Oestrogens conjugated,0,0
1103010G0,Gentamicin sulfate,0,0
1304000L0,Diflucortolone valerate,0,0
212700027,DUMMY CHEMICAL SUBSTANCE 212700027,0,0
0212000F0,Colestyramine,0,0
1203050A0,Artificial saliva,0,0
231510615,DUMMY CHEMICAL SUBSTANCE 231510615,0,0
212900001,DUMMY CHEMICAL SUBSTANCE 212900001,0,0
239448098,DUMMY CHEMICAL SUBSTANCE 239448098,0,0
238029580,DUMMY CHEMICAL SUBSTANCE 238029580,0,0
239601096,DUMMY CHEMICAL SUBSTANCE 239601096,0,0
230533505,DUMMY CHEMICAL SUBSTANCE 230533505,0,0
1203040C0,Cetylpyridinium chloride,0,0
239459095,DUMMY CHEMICAL SUBSTANCE 239459095,0,0
0205051W0,Imidapril hydrochloride,0,0
1104020R0,Naphazoline hydrochloride,0,0
200100001,DUMMY CHEMICAL SUBSTANCE 200100001,0,0
233056030,DUMMY CHEMICAL SUBSTANCE 233056030,0,0
0501021C0,Cefixime,0,0
232502625,DUMMY CHEMICAL SUBSTANCE 232502625,0,0
201000003,DUMMY CHEMICAL SUBSTANCE 201000003,0,0
0401030E0,Amobarbital sodium,0,0
100101040,Tenoxicam,0,0
227063070,DUMMY CHEMICAL SUBSTANCE 227063070,0,0
010604000,Other osmotic laxative preparations,0,0
0803042U0,Enzalutamide,0,0
1404000AA,Tick-borne encephalitis vaccine,0,0
0302000C0,Beclometasone dipropionate,0,0
1001030C0,Hydroxychloroquine sulfate,0,0
0301020R0,Aclidinium bromide,0,0
0803041B0,Anastrozole,0,0
0211000P0,Tranexamic acid,0,0
0205051Y0,Perindopril arginine,0,0
1001010K0,Indometacin,0,0
0503021A0,Valaciclovir,0,0
0404000V0,Guanfacine,0,0
210706301,DUMMY CHEMICAL SUBSTANCE 210706301,0,0
220550505,DUMMY CHEMICAL SUBSTANCE 220550505,0,0
200506000,DUMMY CHEMICAL SUBSTANCE 200506000,0,0
0407041B0,Almotriptan,0,0
238022280,DUMMY CHEMICAL SUBSTANCE 238022280,0,0
0101010N0,Aluminium and magnesium and oxetacaine,0,0
0204000M0,Nadolol,0,0
0408020Q0,Paraldehyde,0,0
212700005,DUMMY CHEMICAL SUBSTANCE 212700005,0,0
1001030F0,Penicillamine,0,0
1305020W0,Calcitriol,0,0
0501070U0,Vancomycin hydrochloride,0,0
130502000,Other psoriasis preparations,0,0
0304010K0,Cyproheptadine hydrochloride,0,0
0704020G0,Flavoxate hydrochloride,0,0
190400000,Other single substance preparations,0,0
234507045,DUMMY CHEMICAL SUBSTANCE 234507045,0,0
0501021B0,Cefadroxil,0,0
090602700,Other vitamin B compound preparations,0,0
120101000,Other otitis external preparations,0,0
0501130S0,Fosfomycin calcium,0,0
226053060,DUMMY CHEMICAL SUBSTANCE 226053060,0,0
0503010U0,Ritonavir,0,0
0403030D0,Citalopram hydrobromide,0,0
0601023AG,Dapagliflozin,0,0
1001040G0,Colchicine,0,0
1404000L0,Pneumococcal,0,0
225026550,DUMMY CHEMICAL SUBSTANCE 225026550,0,0
225009550,DUMMY CHEMICAL SUBSTANCE 225009550,0,0
1304000D0,Betamethasone esters,0,0
212700001,DUMMY CHEMICAL SUBSTANCE 212700001,0,0
0601040I0,Glucose,0,0
131002030,Terbinafine hydrochloride,0,0
0408010I0,Ethosuximide,0,0
0501090R0,Rifampicin,0,0
211900000,DUMMY CHEMICAL SUBSTANCE 211900000,0,0
231539315,DUMMY CHEMICAL SUBSTANCE 231539315,0,0
220238305,DUMMY CHEMICAL SUBSTANCE 220238305,0,0
0702020H0,Econazole nitrate,0,0
0901030J0,Darbepoetin alfa,0,0
0504010U0,Proguanil hydrochloride with atovaquone,0,0
0406000AA,Doxylamine succinate/pyridoxine hydrochloride,0,0
239448099,DUMMY CHEMICAL SUBSTANCE 239448099,0,0
200700001,DUMMY CHEMICAL SUBSTANCE 200700001,0,0
210705201,DUMMY CHEMICAL SUBSTANCE 210705201,0,0
210601002,DUMMY CHEMICAL SUBSTANCE 210601002,0,0
226024060,DUMMY CHEMICAL SUBSTANCE 226024060,0,0
1302020E0,Zinc oxide,0,0
0209000L0,Dipyridamole,0,0
1404000AD,Hepatitis A/typhoid vaccine,0,0
0604012P0,Norethisterone,0,0
0301011U0,Salmeterol,0,0
210200014,DUMMY CHEMICAL SUBSTANCE 210200014,0,0
0603020G0,Dexamethasone,0,0
1106000B0,Acetazolamide,0,0
1302010Y0,Wool alcohols,0,0
0102000X0,Mebeverine hydrochloride compound preparations,0,0
0601023AH,Saxagliptin/metformin,0,0
0601023Y0,Exenatide,0,0
233541038,DUMMY CHEMICAL SUBSTANCE 233541038,0,0
0501021A0,Cefaclor,0,0
0408010AL,Brivaracetam,0,0
1201030H0,Oils for the ear,0,0
226020860,DUMMY CHEMICAL SUBSTANCE 226020860,0,0
020400060,Celiprolol hydrochloride,0,0
0603020C0,Betamethasone sodium phosphate,0,0
0408010N0,Phenobarbital,0,0
0205053A0,Aliskiren,0,0
0703030G0,Nonoxinol 9,0,0
1203010F0,Flubiprofen,0,0
229006090,DUMMY CHEMICAL SUBSTANCE 229006090,0,0
0905022U0,Calcium acetate/magnesium carbonate,0,0
212700017,DUMMY CHEMICAL SUBSTANCE 212700017,0,0
226029560,DUMMY CHEMICAL SUBSTANCE 226029560,0,0
226060560,DUMMY CHEMICAL SUBSTANCE 226060560,0,0
1107000M0,Oxybuprocaine hydrochloride,0,0
0704010I0,Distigmine bromide,0,0
0501014S0,Piperacillin sodium/tazobactam sodium,0,0
231029510,DUMMY CHEMICAL SUBSTANCE 231029510,0,0
210101001,DUMMY CHEMICAL SUBSTANCE 210101001,0,0
226059060,DUMMY CHEMICAL SUBSTANCE 226059060,0,0
0408020D0,Clonazepam,0,0
1404000L0,Pneumococcal,0,0
200202008,DUMMY CHEMICAL SUBSTANCE 200202008,0,0
213000007,DUMMY CHEMICAL SUBSTANCE 213000007,0,0
1306010AB,Clindamycin/tretinoin,0,0
1002010M0,Neostigmine bromide,0,0
210200002,DUMMY CHEMICAL SUBSTANCE 210200002,0,0
0409030R0,Riluzole,0,0
220210005,DUMMY CHEMICAL SUBSTANCE 220210005,0,0
140400050,Varicella vaccine live,0,0
236056063,DUMMY CHEMICAL SUBSTANCE 236056063,0,0
0204000M0,Nadolol,0,0
200309004,DUMMY CHEMICAL SUBSTANCE 200309004,0,0
230533505,DUMMY CHEMICAL SUBSTANCE 230533505,0,0
0409030C0,Tetrabenazine,0,0
0501070N0,Sodium fusidate,0,0
228001080,DUMMY CHEMICAL SUBSTANCE 228001080,0,0
210200001,DUMMY CHEMICAL SUBSTANCE 210200001,0,0
233510036,DUMMY CHEMICAL SUBSTANCE 233510036,0,0
213700001,DUMMY CHEMICAL SUBSTANCE 213700001,0,0
224048040,DUMMY CHEMICAL SUBSTANCE 224048040,0,0
0606020A0,Alendronic acid,492197,0
0401020P0,Lorazepam,86925,0
211600001,DUMMY CHEMICAL SUBSTANCE 211600001,12555,0
0704020J0,Oxybutynin,126295,0
0501110C0,Metronidazole,49444,0
0906040B0,Alfacalcidol,65606,0
1302020E0,Zinc oxide,17250,0
0802010M0,Mycophenolate mofetil,15776,0
1106000AL,Brinzolamide/brimonidine,15955,0
0601023AP,Canagliflozin/metformin,897,0
1202020I0,Ipratropium bromide,9034,0
0905022U0,Calcium acetate/magnesium carbonate,787,0
1003020Y0,Freeze sprays and gels,100,0
1305020C0,Tars,4558,0
1105000E0,Cyclopentolate hydrochloride,1543,0
0202020U0,Torasemide,1284,0
0607020C0,Danazol,428,0
239610097,DUMMY CHEMICAL SUBSTANCE 239610097,355,0
1902070E0,Charcoal,199,0
1307000F0,Glutaraldehyde,180,0
236048060,DUMMY CHEMICAL SUBSTANCE 236048060,407,0
236007060,DUMMY CHEMICAL SUBSTANCE 236007060,98,0
1001010AD,Ibuprofen lysine,166,0
238559085,DUMMY CHEMICAL SUBSTANCE 238559085,137,0
0901030N0,Methoxy polyethylene glycol-epoetin beta,13,0
0501130S0,Fosfomycin calcium,6,0
233041530,DUMMY CHEMICAL SUBSTANCE 233041530,32,0
1502010V0,Levobupivacaine hydrochloride,19,0
232524025,DUMMY CHEMICAL SUBSTANCE 232524025,3,0
223034030,DUMMY CHEMICAL SUBSTANCE 223034030,13,0
222024020,DUMMY CHEMICAL SUBSTANCE 222024020,1,0
236048061,DUMMY CHEMICAL SUBSTANCE 236048061,3,0
0206020R0,Nifedipine,0,0
0202030S0,Spironolactone,0,0
0205052Q0,Telmisartan,0,0
0206020K0,Lacidipine,0,0
238031080,DUMMY CHEMICAL SUBSTANCE 238031080,0,0
1001010C0,Diclofenac sodium,0,0
0601023AL,Dapagliflozin/metformin,0,0
210120001,DUMMY CHEMICAL SUBSTANCE 210120001,0,0
1404000X0,Meningococcal A + C + W135 + Y vaccine,0,0
214900001,DUMMY CHEMICAL SUBSTANCE 214900001,0,0
226024060,DUMMY CHEMICAL SUBSTANCE 226024060,0,0
210705201,DUMMY CHEMICAL SUBSTANCE 210705201,0,0
0106020J0,Co-danthrusate (Dantron/docusate sodium),0,0
0905011R0,Calcium lactate,0,0
233002631,DUMMY CHEMICAL SUBSTANCE 233002631,0,0
202000003,DUMMY CHEMICAL SUBSTANCE 202000003,0,0
0106050M0,Magnesium citrate,0,0
232533725,DUMMY CHEMICAL SUBSTANCE 232533725,0,0
0905013N0,Magnesium sulfate,0,0
0402010AJ,Cariprazine,0,0
1310020Q0,Griseofulvin,0,0
1404000AR,"Japanese encephalitis vaccine (Inactivated,adsorbed)",0,0
233040030,DUMMY CHEMICAL SUBSTANCE 233040030,0,0
223034030,DUMMY CHEMICAL SUBSTANCE 223034030,0,0
1404000AR,"Japanese encephalitis vaccine (Inactivated,adsorbed)",0,0
210601005,DUMMY CHEMICAL SUBSTANCE 210601005,0,0
0604011H0,"Estradiol, estriol and estrone",0,0
0402010AF,Melperone hydrochloride,0,0
0904010G0,Fructose,0,0
030902040,Diphenhydramine hydrochloride,0,0
1305020P0,Coal tar bath preparations,0,0
239609596,DUMMY CHEMICAL SUBSTANCE 239609596,0,0
0604030L0,Nandrolone decanoate,0,0
0405020U0,Naltrexone/bupropion,0,0
0802040AI,Dabrafenib,0,0
0802040AD,Fingolimod,0,0
210126001,DUMMY CHEMICAL SUBSTANCE 210126001,0,0
235506055,DUMMY CHEMICAL SUBSTANCE 235506055,0,0
210601004,DUMMY CHEMICAL SUBSTANCE 210601004,1,0
1202010P0,Sodium cromoglicate,0,0
210102301,DUMMY CHEMICAL SUBSTANCE 210102301,0,0
1502010J0,Lidocaine hydrochloride,0,0
1001010J0,Ibuprofen,0,0
0601023B0,Pioglitazone hydrochloride,0,0
0304010G0,Chlorphenamine maleate,0,0
1003020W0,Heparinoid,0,0
091000000,Other compound vitamin/mineral formulation preparations,0,0
0106040J0,Magnesium hydroxide,0,0
120101040,Dexamethasone sodium metasulphobenzoate,0,0
200402006,DUMMY CHEMICAL SUBSTANCE 200402006,0,0
0309020D0,Simple,0,0
1001010X0,Nabumetone,0,0
239607096,DUMMY CHEMICAL SUBSTANCE 239607096,0,0
1310030C0,Aciclovir,0,0
223039531,DUMMY CHEMICAL SUBSTANCE 223039531,0,0
0403030L0,Fluvoxamine maleate,0,0
1106000B0,Acetazolamide,0,0
234609046,DUMMY CHEMICAL SUBSTANCE 234609046,0,0
0407010X0,Paracetamol combined preparations,0,0
225024050,DUMMY CHEMICAL SUBSTANCE 225024050,0,0
0402030R0,Asenapine,0,0
040701000,Other non-opioid analgesic preparations,0,0
1501043F0,Fentanyl citrate,0,0
228026580,DUMMY CHEMICAL SUBSTANCE 228026580,0,0
213000007,DUMMY CHEMICAL SUBSTANCE 213000007,0,0
0302000V0,Fluticasone furoate (Inhalation),0,0
0403010B0,Amitriptyline hydrochloride,0,0
1202010C0,Beclometasone dipropionate,0,0
1104010D0,Betamethasone sodium phosphate,0,0
0604020B0,Dutasteride,0,0
0304010N0,Diphenhydramine hydrochloride,0,0
210705101,DUMMY CHEMICAL SUBSTANCE 210705101,0,0
0407041B0,Almotriptan,0,0
0102000X0,Mebeverine hydrochloride compound preparations,0,0
210200012,DUMMY CHEMICAL SUBSTANCE 210200012,0,0
1310050H0,Hydrogen peroxide,0,0
210400002,DUMMY CHEMICAL SUBSTANCE 210400002,0,0
0403010Y0,Trimipramine maleate,0,0
0408010AF,Rufinamide,0,0
1311040K0,Iodine compounds,0,0
239448098,DUMMY CHEMICAL SUBSTANCE 239448098,0,0
226048060,DUMMY CHEMICAL SUBSTANCE 226048060,0,0
200303000,DUMMY CHEMICAL SUBSTANCE 200303000,0,0
0905022T0,Lanthanum carbonate,0,0
1914010A0,Sterile water,0,0
130400000,Other topical corticosteroid preparations,0,0
1203010F0,Flubiprofen,0,0
0901030D0,Epoetin alfa,0,0
0501070M0,Fusidic acid,0,0
0106030A0,Arachis oil,0,0
226004560,DUMMY CHEMICAL SUBSTANCE 226004560,0,0
210602003,DUMMY CHEMICAL SUBSTANCE 210602003,0,0
200900006,DUMMY CHEMICAL SUBSTANCE 200900006,0,0
0502020A0,Ketoconazole,0,0
0501080J0,Sulfadiazine,0,0
200304003,DUMMY CHEMICAL SUBSTANCE 200304003,0,0
236041063,DUMMY CHEMICAL SUBSTANCE 236041063,0,0
0906050U0,Tocofersolan,0,0
0309020R0,Dextromethorphan hydrobrom compound prepartions,0,0
0504010N0,Pyrimethamine,0,0
0905021F0,Monobasic potassium phosphate,0,0
0602010V0,Levothyroxine sodium,0,0
0408010AE,Pregabalin,0,0
200301001,DUMMY CHEMICAL SUBSTANCE 200301001,0,0
0302000K0,Budesonide,0,0
0703010F0,Combined ethinylestradiol 30mcg,0,0
0704020AE,Mirabegron,0,0
0606020R0,Risedronate sodium,0,0
0402030Q0,Valproic acid,0,0
0704010A0,Alfuzosin hydrochloride,0,0
200301003,DUMMY CHEMICAL SUBSTANCE 200301003,0,0
1106000AL,Brinzolamide/brimonidine,0,0
201200001,DUMMY CHEMICAL SUBSTANCE 201200001,0,0
